pokemon_key,pokemon_id,pokemon_name,form_name,type_1,type_2,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
togetic,176,togetic,togetic,fairy,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/togetic,176,2026-08-03 08:26:36.523413+00,0.2.0
natu,177,natu,natu,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/natu,177,2026-08-03 08:26:36.523413+00,0.2.0
xatu,178,xatu,xatu,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/xatu,178,2026-08-03 08:26:36.523413+00,0.2.0
mareep,179,mareep,mareep,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mareep,179,2026-08-03 08:26:36.523413+00,0.2.0
flaaffy,180,flaaffy,flaaffy,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/flaaffy,180,2026-08-03 08:26:36.523413+00,0.2.0
ampharos,181,ampharos,ampharos,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/ampharos,181,2026-08-03 08:26:36.523413+00,0.2.0
bellossom,182,bellossom,bellossom,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/bellossom,182,2026-08-03 08:26:36.523413+00,0.2.0
marill,183,marill,marill,water,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/marill,183,2026-08-03 08:26:36.523413+00,0.2.0
azumarill,184,azumarill,azumarill,water,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/azumarill,184,2026-08-03 08:26:36.523413+00,0.2.0
sudowoodo,185,sudowoodo,sudowoodo,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sudowoodo,185,2026-08-03 08:26:36.523413+00,0.2.0
politoed,186,politoed,politoed,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/politoed,186,2026-08-03 08:26:36.523413+00,0.2.0
hoppip,187,hoppip,hoppip,grass,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/hoppip,187,2026-08-03 08:26:36.523413+00,0.2.0
skiploom,188,skiploom,skiploom,grass,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/skiploom,188,2026-08-03 08:26:36.523413+00,0.2.0
jumpluff,189,jumpluff,jumpluff,grass,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/jumpluff,189,2026-08-03 08:26:36.523413+00,0.2.0
aipom,190,aipom,aipom,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/aipom,190,2026-08-03 08:26:36.523413+00,0.2.0
sunkern,191,sunkern,sunkern,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sunkern,191,2026-08-03 08:26:36.523413+00,0.2.0
sunflora,192,sunflora,sunflora,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sunflora,192,2026-08-03 08:26:36.523413+00,0.2.0
yanma,193,yanma,yanma,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/yanma,193,2026-08-03 08:26:36.523413+00,0.2.0
wooper,194,wooper,wooper,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/wooper,194,2026-08-03 08:26:36.523413+00,0.2.0
quagsire,195,quagsire,quagsire,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/quagsire,195,2026-08-03 08:26:36.523413+00,0.2.0
espeon,196,espeon,espeon,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/espeon,196,2026-08-03 08:26:36.523413+00,0.2.0
umbreon,197,umbreon,umbreon,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/umbreon,197,2026-08-03 08:26:36.523413+00,0.2.0
murkrow,198,murkrow,murkrow,dark,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/murkrow,198,2026-08-03 08:26:36.523413+00,0.2.0
slowking,199,slowking,slowking,water,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowking,199,2026-08-03 08:26:36.523413+00,0.2.0
misdreavus,200,misdreavus,misdreavus,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/misdreavus,200,2026-08-03 08:26:36.523413+00,0.2.0
unown,201,unown,unown,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/unown,201,2026-08-03 08:26:36.523413+00,0.2.0
wobbuffet,202,wobbuffet,wobbuffet,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wobbuffet,202,2026-08-03 08:26:36.523413+00,0.2.0
girafarig,203,girafarig,girafarig,normal,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/girafarig,203,2026-08-03 08:26:36.523413+00,0.2.0
pineco,204,pineco,pineco,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pineco,204,2026-08-03 08:26:36.523413+00,0.2.0
forretress,205,forretress,forretress,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/forretress,205,2026-08-03 08:26:36.523413+00,0.2.0
dunsparce,206,dunsparce,dunsparce,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/dunsparce,206,2026-08-03 08:26:36.523413+00,0.2.0
gligar,207,gligar,gligar,ground,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/gligar,207,2026-08-03 08:26:36.523413+00,0.2.0
steelix,208,steelix,steelix,steel,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/steelix,208,2026-08-03 08:26:36.523413+00,0.2.0
snubbull,209,snubbull,snubbull,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/snubbull,209,2026-08-03 08:26:36.523413+00,0.2.0
granbull,210,granbull,granbull,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/granbull,210,2026-08-03 08:26:36.523413+00,0.2.0
qwilfish,211,qwilfish,qwilfish,water,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/qwilfish,211,2026-08-03 08:26:36.523413+00,0.2.0
scizor,212,scizor,scizor,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/scizor,212,2026-08-03 08:26:36.523413+00,0.2.0
shuckle,213,shuckle,shuckle,bug,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/shuckle,213,2026-08-03 08:26:36.523413+00,0.2.0
heracross,214,heracross,heracross,bug,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/heracross,214,2026-08-03 08:26:36.523413+00,0.2.0
sneasel,215,sneasel,sneasel,dark,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/sneasel,215,2026-08-03 08:26:36.523413+00,0.2.0
teddiursa,216,teddiursa,teddiursa,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/teddiursa,216,2026-08-03 08:26:36.523413+00,0.2.0
ursaring,217,ursaring,ursaring,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/ursaring,217,2026-08-03 08:26:36.523413+00,0.2.0
slugma,218,slugma,slugma,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/slugma,218,2026-08-03 08:26:36.523413+00,0.2.0
magcargo,219,magcargo,magcargo,fire,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/magcargo,219,2026-08-03 08:26:36.523413+00,0.2.0
swinub,220,swinub,swinub,ice,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/swinub,220,2026-08-03 08:26:36.523413+00,0.2.0
piloswine,221,piloswine,piloswine,ice,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/piloswine,221,2026-08-03 08:26:36.523413+00,0.2.0
corsola,222,corsola,corsola,water,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/corsola,222,2026-08-03 08:26:36.523413+00,0.2.0
remoraid,223,remoraid,remoraid,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/remoraid,223,2026-08-03 08:26:36.523413+00,0.2.0
octillery,224,octillery,octillery,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/octillery,224,2026-08-03 08:26:36.523413+00,0.2.0
delibird,225,delibird,delibird,ice,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/delibird,225,2026-08-03 08:26:36.523413+00,0.2.0
mantine,226,mantine,mantine,water,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/mantine,226,2026-08-03 08:26:36.523413+00,0.2.0
skarmory,227,skarmory,skarmory,steel,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/skarmory,227,2026-08-03 08:26:36.523413+00,0.2.0
houndour,228,houndour,houndour,dark,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndour,228,2026-08-03 08:26:36.523413+00,0.2.0
houndoom,229,houndoom,houndoom,dark,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndoom,229,2026-08-03 08:26:36.523413+00,0.2.0
kingdra,230,kingdra,kingdra,water,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/kingdra,230,2026-08-03 08:26:36.523413+00,0.2.0
phanpy,231,phanpy,phanpy,ground,,PokéAPI,https://pokeapi.co/api/v2/pokemon/phanpy,231,2026-08-03 08:26:36.523413+00,0.2.0
donphan,232,donphan,donphan,ground,,PokéAPI,https://pokeapi.co/api/v2/pokemon/donphan,232,2026-08-03 08:26:36.523413+00,0.2.0
porygon2,233,porygon2,porygon2,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/porygon2,233,2026-08-03 08:26:36.523413+00,0.2.0
stantler,234,stantler,stantler,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/stantler,234,2026-08-03 08:26:36.523413+00,0.2.0
smeargle,235,smeargle,smeargle,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/smeargle,235,2026-08-03 08:26:36.523413+00,0.2.0
tyrogue,236,tyrogue,tyrogue,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyrogue,236,2026-08-03 08:26:36.523413+00,0.2.0
hitmontop,237,hitmontop,hitmontop,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/hitmontop,237,2026-08-03 08:26:36.523413+00,0.2.0
smoochum,238,smoochum,smoochum,ice,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/smoochum,238,2026-08-03 08:26:36.523413+00,0.2.0
elekid,239,elekid,elekid,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/elekid,239,2026-08-03 08:26:36.523413+00,0.2.0
magby,240,magby,magby,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/magby,240,2026-08-03 08:26:36.523413+00,0.2.0
miltank,241,miltank,miltank,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/miltank,241,2026-08-03 08:26:36.523413+00,0.2.0
blissey,242,blissey,blissey,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/blissey,242,2026-08-03 08:26:36.523413+00,0.2.0
raikou,243,raikou,raikou,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/raikou,243,2026-08-03 08:26:36.523413+00,0.2.0
entei,244,entei,entei,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/entei,244,2026-08-03 08:26:36.523413+00,0.2.0
suicune,245,suicune,suicune,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/suicune,245,2026-08-03 08:26:36.523413+00,0.2.0
larvitar,246,larvitar,larvitar,rock,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/larvitar,246,2026-08-03 08:26:36.523413+00,0.2.0
pupitar,247,pupitar,pupitar,rock,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/pupitar,247,2026-08-03 08:26:36.523413+00,0.2.0
tyranitar,248,tyranitar,tyranitar,rock,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyranitar,248,2026-08-03 08:26:36.523413+00,0.2.0
lugia,249,lugia,lugia,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/lugia,249,2026-08-03 08:26:36.523413+00,0.2.0
ho-oh,250,ho-oh,ho-oh,fire,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/ho-oh,250,2026-08-03 08:26:36.523413+00,0.2.0
celebi,251,celebi,celebi,psychic,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/celebi,251,2026-08-03 08:26:36.523413+00,0.2.0
treecko,252,treecko,treecko,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/treecko,252,2026-08-03 08:26:36.523413+00,0.2.0
grovyle,253,grovyle,grovyle,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/grovyle,253,2026-08-03 08:26:36.523413+00,0.2.0
sceptile,254,sceptile,sceptile,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sceptile,254,2026-08-03 08:26:36.523413+00,0.2.0
torchic,255,torchic,torchic,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/torchic,255,2026-08-03 08:26:36.523413+00,0.2.0
combusken,256,combusken,combusken,fire,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/combusken,256,2026-08-03 08:26:36.523413+00,0.2.0
blaziken,257,blaziken,blaziken,fire,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/blaziken,257,2026-08-03 08:26:36.523413+00,0.2.0
mudkip,258,mudkip,mudkip,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mudkip,258,2026-08-03 08:26:36.523413+00,0.2.0
marshtomp,259,marshtomp,marshtomp,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/marshtomp,259,2026-08-03 08:26:36.523413+00,0.2.0
swampert,260,swampert,swampert,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/swampert,260,2026-08-03 08:26:36.523413+00,0.2.0
poochyena,261,poochyena,poochyena,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/poochyena,261,2026-08-03 08:26:36.523413+00,0.2.0
mightyena,262,mightyena,mightyena,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mightyena,262,2026-08-03 08:26:36.523413+00,0.2.0
zigzagoon,263,zigzagoon,zigzagoon,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zigzagoon,263,2026-08-03 08:26:36.523413+00,0.2.0
linoone,264,linoone,linoone,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/linoone,264,2026-08-03 08:26:36.523413+00,0.2.0
wurmple,265,wurmple,wurmple,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wurmple,265,2026-08-03 08:26:36.523413+00,0.2.0
silcoon,266,silcoon,silcoon,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/silcoon,266,2026-08-03 08:26:36.523413+00,0.2.0
beautifly,267,beautifly,beautifly,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/beautifly,267,2026-08-03 08:26:36.523413+00,0.2.0
cascoon,268,cascoon,cascoon,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cascoon,268,2026-08-03 08:26:36.523413+00,0.2.0
dustox,269,dustox,dustox,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/dustox,269,2026-08-03 08:26:36.523413+00,0.2.0
lotad,270,lotad,lotad,water,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/lotad,270,2026-08-03 08:26:36.523413+00,0.2.0
lombre,271,lombre,lombre,water,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/lombre,271,2026-08-03 08:26:36.523413+00,0.2.0
ludicolo,272,ludicolo,ludicolo,water,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/ludicolo,272,2026-08-03 08:26:36.523413+00,0.2.0
seedot,273,seedot,seedot,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/seedot,273,2026-08-03 08:26:36.523413+00,0.2.0
nuzleaf,274,nuzleaf,nuzleaf,grass,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/nuzleaf,274,2026-08-03 08:26:36.523413+00,0.2.0
shiftry,275,shiftry,shiftry,grass,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/shiftry,275,2026-08-03 08:26:36.523413+00,0.2.0
taillow,276,taillow,taillow,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/taillow,276,2026-08-03 08:26:36.523413+00,0.2.0
swellow,277,swellow,swellow,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/swellow,277,2026-08-03 08:26:36.523413+00,0.2.0
wingull,278,wingull,wingull,water,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/wingull,278,2026-08-03 08:26:36.523413+00,0.2.0
pelipper,279,pelipper,pelipper,water,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/pelipper,279,2026-08-03 08:26:36.523413+00,0.2.0
ralts,280,ralts,ralts,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/ralts,280,2026-08-03 08:26:36.523413+00,0.2.0
kirlia,281,kirlia,kirlia,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/kirlia,281,2026-08-03 08:26:36.523413+00,0.2.0
gardevoir,282,gardevoir,gardevoir,psychic,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/gardevoir,282,2026-08-03 08:26:36.523413+00,0.2.0
surskit,283,surskit,surskit,bug,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/surskit,283,2026-08-03 08:26:36.523413+00,0.2.0
masquerain,284,masquerain,masquerain,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/masquerain,284,2026-08-03 08:26:36.523413+00,0.2.0
shroomish,285,shroomish,shroomish,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/shroomish,285,2026-08-03 08:26:36.523413+00,0.2.0
breloom,286,breloom,breloom,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/breloom,286,2026-08-03 08:26:36.523413+00,0.2.0
slakoth,287,slakoth,slakoth,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/slakoth,287,2026-08-03 08:26:36.523413+00,0.2.0
vigoroth,288,vigoroth,vigoroth,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/vigoroth,288,2026-08-03 08:26:36.523413+00,0.2.0
slaking,289,slaking,slaking,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/slaking,289,2026-08-03 08:26:36.523413+00,0.2.0
nincada,290,nincada,nincada,bug,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/nincada,290,2026-08-03 08:26:36.523413+00,0.2.0
ninjask,291,ninjask,ninjask,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/ninjask,291,2026-08-03 08:26:36.523413+00,0.2.0
shedinja,292,shedinja,shedinja,bug,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/shedinja,292,2026-08-03 08:26:36.523413+00,0.2.0
whismur,293,whismur,whismur,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/whismur,293,2026-08-03 08:26:36.523413+00,0.2.0
loudred,294,loudred,loudred,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/loudred,294,2026-08-03 08:26:36.523413+00,0.2.0
exploud,295,exploud,exploud,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/exploud,295,2026-08-03 08:26:36.523413+00,0.2.0
makuhita,296,makuhita,makuhita,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/makuhita,296,2026-08-03 08:26:36.523413+00,0.2.0
hariyama,297,hariyama,hariyama,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/hariyama,297,2026-08-03 08:26:36.523413+00,0.2.0
azurill,298,azurill,azurill,normal,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/azurill,298,2026-08-03 08:26:36.523413+00,0.2.0
nosepass,299,nosepass,nosepass,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/nosepass,299,2026-08-03 08:26:36.523413+00,0.2.0
skitty,300,skitty,skitty,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/skitty,300,2026-08-03 08:26:36.523413+00,0.2.0
delcatty,301,delcatty,delcatty,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/delcatty,301,2026-08-03 08:26:36.523413+00,0.2.0
sableye,302,sableye,sableye,dark,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/sableye,302,2026-08-03 08:26:36.523413+00,0.2.0
mawile,303,mawile,mawile,steel,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/mawile,303,2026-08-03 08:26:36.523413+00,0.2.0
aron,304,aron,aron,steel,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/aron,304,2026-08-03 08:26:36.523413+00,0.2.0
lairon,305,lairon,lairon,steel,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/lairon,305,2026-08-03 08:26:36.523413+00,0.2.0
aggron,306,aggron,aggron,steel,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/aggron,306,2026-08-03 08:26:36.523413+00,0.2.0
meditite,307,meditite,meditite,fighting,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/meditite,307,2026-08-03 08:26:36.523413+00,0.2.0
medicham,308,medicham,medicham,fighting,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/medicham,308,2026-08-03 08:26:36.523413+00,0.2.0
electrike,309,electrike,electrike,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/electrike,309,2026-08-03 08:26:36.523413+00,0.2.0
manectric,310,manectric,manectric,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/manectric,310,2026-08-03 08:26:36.523413+00,0.2.0
plusle,311,plusle,plusle,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/plusle,311,2026-08-03 08:26:36.523413+00,0.2.0
minun,312,minun,minun,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/minun,312,2026-08-03 08:26:36.523413+00,0.2.0
volbeat,313,volbeat,volbeat,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/volbeat,313,2026-08-03 08:26:36.523413+00,0.2.0
illumise,314,illumise,illumise,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/illumise,314,2026-08-03 08:26:36.523413+00,0.2.0
roselia,315,roselia,roselia,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/roselia,315,2026-08-03 08:26:36.523413+00,0.2.0
gulpin,316,gulpin,gulpin,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gulpin,316,2026-08-03 08:26:36.523413+00,0.2.0
swalot,317,swalot,swalot,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/swalot,317,2026-08-03 08:26:36.523413+00,0.2.0
carvanha,318,carvanha,carvanha,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/carvanha,318,2026-08-03 08:26:36.523413+00,0.2.0
sharpedo,319,sharpedo,sharpedo,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/sharpedo,319,2026-08-03 08:26:36.523413+00,0.2.0
wailmer,320,wailmer,wailmer,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wailmer,320,2026-08-03 08:26:36.523413+00,0.2.0
wailord,321,wailord,wailord,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wailord,321,2026-08-03 08:26:36.523413+00,0.2.0
numel,322,numel,numel,fire,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/numel,322,2026-08-03 08:26:36.523413+00,0.2.0
camerupt,323,camerupt,camerupt,fire,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/camerupt,323,2026-08-03 08:26:36.523413+00,0.2.0
torkoal,324,torkoal,torkoal,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/torkoal,324,2026-08-03 08:26:36.523413+00,0.2.0
spoink,325,spoink,spoink,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spoink,325,2026-08-03 08:26:36.523413+00,0.2.0
grumpig,326,grumpig,grumpig,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/grumpig,326,2026-08-03 08:26:36.523413+00,0.2.0
spinda,327,spinda,spinda,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spinda,327,2026-08-03 08:26:36.523413+00,0.2.0
trapinch,328,trapinch,trapinch,ground,,PokéAPI,https://pokeapi.co/api/v2/pokemon/trapinch,328,2026-08-03 08:26:36.523413+00,0.2.0
vibrava,329,vibrava,vibrava,ground,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/vibrava,329,2026-08-03 08:26:36.523413+00,0.2.0
flygon,330,flygon,flygon,ground,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/flygon,330,2026-08-03 08:26:36.523413+00,0.2.0
cacnea,331,cacnea,cacnea,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cacnea,331,2026-08-03 08:26:36.523413+00,0.2.0
cacturne,332,cacturne,cacturne,grass,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/cacturne,332,2026-08-03 08:26:36.523413+00,0.2.0
swablu,333,swablu,swablu,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/swablu,333,2026-08-03 08:26:36.523413+00,0.2.0
altaria,334,altaria,altaria,dragon,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/altaria,334,2026-08-03 08:26:36.523413+00,0.2.0
zangoose,335,zangoose,zangoose,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zangoose,335,2026-08-03 08:26:36.523413+00,0.2.0
seviper,336,seviper,seviper,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/seviper,336,2026-08-03 08:26:36.523413+00,0.2.0
lunatone,337,lunatone,lunatone,rock,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/lunatone,337,2026-08-03 08:26:36.523413+00,0.2.0
solrock,338,solrock,solrock,rock,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/solrock,338,2026-08-03 08:26:36.523413+00,0.2.0
barboach,339,barboach,barboach,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/barboach,339,2026-08-03 08:26:36.523413+00,0.2.0
whiscash,340,whiscash,whiscash,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/whiscash,340,2026-08-03 08:26:36.523413+00,0.2.0
corphish,341,corphish,corphish,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/corphish,341,2026-08-03 08:26:36.523413+00,0.2.0
crawdaunt,342,crawdaunt,crawdaunt,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/crawdaunt,342,2026-08-03 08:26:36.523413+00,0.2.0
baltoy,343,baltoy,baltoy,ground,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/baltoy,343,2026-08-03 08:26:36.523413+00,0.2.0
claydol,344,claydol,claydol,ground,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/claydol,344,2026-08-03 08:26:36.523413+00,0.2.0
lileep,345,lileep,lileep,rock,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/lileep,345,2026-08-03 08:26:36.523413+00,0.2.0
cradily,346,cradily,cradily,rock,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/cradily,346,2026-08-03 08:26:36.523413+00,0.2.0
anorith,347,anorith,anorith,rock,bug,PokéAPI,https://pokeapi.co/api/v2/pokemon/anorith,347,2026-08-03 08:26:36.523413+00,0.2.0
