pokemon_key,pokemon_id,pokemon_name,form_name,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
dartrix,723,dartrix,dartrix,PokéAPI,https://pokeapi.co/api/v2/pokemon/dartrix,723,2026-07-21 11:17:17.414942+00,0.0.0-dev
decidueye,724,decidueye,decidueye,PokéAPI,https://pokeapi.co/api/v2/pokemon/decidueye,724,2026-07-21 11:17:17.414942+00,0.0.0-dev
litten,725,litten,litten,PokéAPI,https://pokeapi.co/api/v2/pokemon/litten,725,2026-07-21 11:17:17.414942+00,0.0.0-dev
torracat,726,torracat,torracat,PokéAPI,https://pokeapi.co/api/v2/pokemon/torracat,726,2026-07-21 11:17:17.414942+00,0.0.0-dev
incineroar,727,incineroar,incineroar,PokéAPI,https://pokeapi.co/api/v2/pokemon/incineroar,727,2026-07-21 11:17:17.414942+00,0.0.0-dev
popplio,728,popplio,popplio,PokéAPI,https://pokeapi.co/api/v2/pokemon/popplio,728,2026-07-21 11:17:17.414942+00,0.0.0-dev
brionne,729,brionne,brionne,PokéAPI,https://pokeapi.co/api/v2/pokemon/brionne,729,2026-07-21 11:17:17.414942+00,0.0.0-dev
primarina,730,primarina,primarina,PokéAPI,https://pokeapi.co/api/v2/pokemon/primarina,730,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikipek,731,pikipek,pikipek,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikipek,731,2026-07-21 11:17:17.414942+00,0.0.0-dev
trumbeak,732,trumbeak,trumbeak,PokéAPI,https://pokeapi.co/api/v2/pokemon/trumbeak,732,2026-07-21 11:17:17.414942+00,0.0.0-dev
toucannon,733,toucannon,toucannon,PokéAPI,https://pokeapi.co/api/v2/pokemon/toucannon,733,2026-07-21 11:17:17.414942+00,0.0.0-dev
yungoos,734,yungoos,yungoos,PokéAPI,https://pokeapi.co/api/v2/pokemon/yungoos,734,2026-07-21 11:17:17.414942+00,0.0.0-dev
gumshoos,735,gumshoos,gumshoos,PokéAPI,https://pokeapi.co/api/v2/pokemon/gumshoos,735,2026-07-21 11:17:17.414942+00,0.0.0-dev
grubbin,736,grubbin,grubbin,PokéAPI,https://pokeapi.co/api/v2/pokemon/grubbin,736,2026-07-21 11:17:17.414942+00,0.0.0-dev
charjabug,737,charjabug,charjabug,PokéAPI,https://pokeapi.co/api/v2/pokemon/charjabug,737,2026-07-21 11:17:17.414942+00,0.0.0-dev
vikavolt,738,vikavolt,vikavolt,PokéAPI,https://pokeapi.co/api/v2/pokemon/vikavolt,738,2026-07-21 11:17:17.414942+00,0.0.0-dev
crabrawler,739,crabrawler,crabrawler,PokéAPI,https://pokeapi.co/api/v2/pokemon/crabrawler,739,2026-07-21 11:17:17.414942+00,0.0.0-dev
crabominable,740,crabominable,crabominable,PokéAPI,https://pokeapi.co/api/v2/pokemon/crabominable,740,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-baile,741,oricorio,oricorio-baile,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-baile,741,2026-07-21 11:17:17.414942+00,0.0.0-dev
cutiefly,742,cutiefly,cutiefly,PokéAPI,https://pokeapi.co/api/v2/pokemon/cutiefly,742,2026-07-21 11:17:17.414942+00,0.0.0-dev
ribombee,743,ribombee,ribombee,PokéAPI,https://pokeapi.co/api/v2/pokemon/ribombee,743,2026-07-21 11:17:17.414942+00,0.0.0-dev
rockruff,744,rockruff,rockruff,PokéAPI,https://pokeapi.co/api/v2/pokemon/rockruff,744,2026-07-21 11:17:17.414942+00,0.0.0-dev
lycanroc-midday,745,lycanroc,lycanroc-midday,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-midday,745,2026-07-21 11:17:17.414942+00,0.0.0-dev
wishiwashi-solo,746,wishiwashi,wishiwashi-solo,PokéAPI,https://pokeapi.co/api/v2/pokemon/wishiwashi-solo,746,2026-07-21 11:17:17.414942+00,0.0.0-dev
mareanie,747,mareanie,mareanie,PokéAPI,https://pokeapi.co/api/v2/pokemon/mareanie,747,2026-07-21 11:17:17.414942+00,0.0.0-dev
toxapex,748,toxapex,toxapex,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxapex,748,2026-07-21 11:17:17.414942+00,0.0.0-dev
mudbray,749,mudbray,mudbray,PokéAPI,https://pokeapi.co/api/v2/pokemon/mudbray,749,2026-07-21 11:17:17.414942+00,0.0.0-dev
mudsdale,750,mudsdale,mudsdale,PokéAPI,https://pokeapi.co/api/v2/pokemon/mudsdale,750,2026-07-21 11:17:17.414942+00,0.0.0-dev
dewpider,751,dewpider,dewpider,PokéAPI,https://pokeapi.co/api/v2/pokemon/dewpider,751,2026-07-21 11:17:17.414942+00,0.0.0-dev
araquanid,752,araquanid,araquanid,PokéAPI,https://pokeapi.co/api/v2/pokemon/araquanid,752,2026-07-21 11:17:17.414942+00,0.0.0-dev
fomantis,753,fomantis,fomantis,PokéAPI,https://pokeapi.co/api/v2/pokemon/fomantis,753,2026-07-21 11:17:17.414942+00,0.0.0-dev
lurantis,754,lurantis,lurantis,PokéAPI,https://pokeapi.co/api/v2/pokemon/lurantis,754,2026-07-21 11:17:17.414942+00,0.0.0-dev
morelull,755,morelull,morelull,PokéAPI,https://pokeapi.co/api/v2/pokemon/morelull,755,2026-07-21 11:17:17.414942+00,0.0.0-dev
shiinotic,756,shiinotic,shiinotic,PokéAPI,https://pokeapi.co/api/v2/pokemon/shiinotic,756,2026-07-21 11:17:17.414942+00,0.0.0-dev
salandit,757,salandit,salandit,PokéAPI,https://pokeapi.co/api/v2/pokemon/salandit,757,2026-07-21 11:17:17.414942+00,0.0.0-dev
salazzle,758,salazzle,salazzle,PokéAPI,https://pokeapi.co/api/v2/pokemon/salazzle,758,2026-07-21 11:17:17.414942+00,0.0.0-dev
stufful,759,stufful,stufful,PokéAPI,https://pokeapi.co/api/v2/pokemon/stufful,759,2026-07-21 11:17:17.414942+00,0.0.0-dev
bewear,760,bewear,bewear,PokéAPI,https://pokeapi.co/api/v2/pokemon/bewear,760,2026-07-21 11:17:17.414942+00,0.0.0-dev
bounsweet,761,bounsweet,bounsweet,PokéAPI,https://pokeapi.co/api/v2/pokemon/bounsweet,761,2026-07-21 11:17:17.414942+00,0.0.0-dev
steenee,762,steenee,steenee,PokéAPI,https://pokeapi.co/api/v2/pokemon/steenee,762,2026-07-21 11:17:17.414942+00,0.0.0-dev
tsareena,763,tsareena,tsareena,PokéAPI,https://pokeapi.co/api/v2/pokemon/tsareena,763,2026-07-21 11:17:17.414942+00,0.0.0-dev
comfey,764,comfey,comfey,PokéAPI,https://pokeapi.co/api/v2/pokemon/comfey,764,2026-07-21 11:17:17.414942+00,0.0.0-dev
oranguru,765,oranguru,oranguru,PokéAPI,https://pokeapi.co/api/v2/pokemon/oranguru,765,2026-07-21 11:17:17.414942+00,0.0.0-dev
passimian,766,passimian,passimian,PokéAPI,https://pokeapi.co/api/v2/pokemon/passimian,766,2026-07-21 11:17:17.414942+00,0.0.0-dev
wimpod,767,wimpod,wimpod,PokéAPI,https://pokeapi.co/api/v2/pokemon/wimpod,767,2026-07-21 11:17:17.414942+00,0.0.0-dev
golisopod,768,golisopod,golisopod,PokéAPI,https://pokeapi.co/api/v2/pokemon/golisopod,768,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandygast,769,sandygast,sandygast,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandygast,769,2026-07-21 11:17:17.414942+00,0.0.0-dev
palossand,770,palossand,palossand,PokéAPI,https://pokeapi.co/api/v2/pokemon/palossand,770,2026-07-21 11:17:17.414942+00,0.0.0-dev
pyukumuku,771,pyukumuku,pyukumuku,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyukumuku,771,2026-07-21 11:17:17.414942+00,0.0.0-dev
type-null,772,type-null,type-null,PokéAPI,https://pokeapi.co/api/v2/pokemon/type-null,772,2026-07-21 11:17:17.414942+00,0.0.0-dev
silvally,773,silvally,silvally,PokéAPI,https://pokeapi.co/api/v2/pokemon/silvally,773,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-red-meteor,774,minior,minior-red-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-red-meteor,774,2026-07-21 11:17:17.414942+00,0.0.0-dev
komala,775,komala,komala,PokéAPI,https://pokeapi.co/api/v2/pokemon/komala,775,2026-07-21 11:17:17.414942+00,0.0.0-dev
turtonator,776,turtonator,turtonator,PokéAPI,https://pokeapi.co/api/v2/pokemon/turtonator,776,2026-07-21 11:17:17.414942+00,0.0.0-dev
togedemaru,777,togedemaru,togedemaru,PokéAPI,https://pokeapi.co/api/v2/pokemon/togedemaru,777,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-disguised,778,mimikyu,mimikyu-disguised,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-disguised,778,2026-07-21 11:17:17.414942+00,0.0.0-dev
bruxish,779,bruxish,bruxish,PokéAPI,https://pokeapi.co/api/v2/pokemon/bruxish,779,2026-07-21 11:17:17.414942+00,0.0.0-dev
drampa,780,drampa,drampa,PokéAPI,https://pokeapi.co/api/v2/pokemon/drampa,780,2026-07-21 11:17:17.414942+00,0.0.0-dev
dhelmise,781,dhelmise,dhelmise,PokéAPI,https://pokeapi.co/api/v2/pokemon/dhelmise,781,2026-07-21 11:17:17.414942+00,0.0.0-dev
jangmo-o,782,jangmo-o,jangmo-o,PokéAPI,https://pokeapi.co/api/v2/pokemon/jangmo-o,782,2026-07-21 11:17:17.414942+00,0.0.0-dev
hakamo-o,783,hakamo-o,hakamo-o,PokéAPI,https://pokeapi.co/api/v2/pokemon/hakamo-o,783,2026-07-21 11:17:17.414942+00,0.0.0-dev
kommo-o,784,kommo-o,kommo-o,PokéAPI,https://pokeapi.co/api/v2/pokemon/kommo-o,784,2026-07-21 11:17:17.414942+00,0.0.0-dev
tapu-koko,785,tapu-koko,tapu-koko,PokéAPI,https://pokeapi.co/api/v2/pokemon/tapu-koko,785,2026-07-21 11:17:17.414942+00,0.0.0-dev
tapu-lele,786,tapu-lele,tapu-lele,PokéAPI,https://pokeapi.co/api/v2/pokemon/tapu-lele,786,2026-07-21 11:17:17.414942+00,0.0.0-dev
tapu-bulu,787,tapu-bulu,tapu-bulu,PokéAPI,https://pokeapi.co/api/v2/pokemon/tapu-bulu,787,2026-07-21 11:17:17.414942+00,0.0.0-dev
tapu-fini,788,tapu-fini,tapu-fini,PokéAPI,https://pokeapi.co/api/v2/pokemon/tapu-fini,788,2026-07-21 11:17:17.414942+00,0.0.0-dev
cosmog,789,cosmog,cosmog,PokéAPI,https://pokeapi.co/api/v2/pokemon/cosmog,789,2026-07-21 11:17:17.414942+00,0.0.0-dev
cosmoem,790,cosmoem,cosmoem,PokéAPI,https://pokeapi.co/api/v2/pokemon/cosmoem,790,2026-07-21 11:17:17.414942+00,0.0.0-dev
solgaleo,791,solgaleo,solgaleo,PokéAPI,https://pokeapi.co/api/v2/pokemon/solgaleo,791,2026-07-21 11:17:17.414942+00,0.0.0-dev
lunala,792,lunala,lunala,PokéAPI,https://pokeapi.co/api/v2/pokemon/lunala,792,2026-07-21 11:17:17.414942+00,0.0.0-dev
nihilego,793,nihilego,nihilego,PokéAPI,https://pokeapi.co/api/v2/pokemon/nihilego,793,2026-07-21 11:17:17.414942+00,0.0.0-dev
buzzwole,794,buzzwole,buzzwole,PokéAPI,https://pokeapi.co/api/v2/pokemon/buzzwole,794,2026-07-21 11:17:17.414942+00,0.0.0-dev
pheromosa,795,pheromosa,pheromosa,PokéAPI,https://pokeapi.co/api/v2/pokemon/pheromosa,795,2026-07-21 11:17:17.414942+00,0.0.0-dev
xurkitree,796,xurkitree,xurkitree,PokéAPI,https://pokeapi.co/api/v2/pokemon/xurkitree,796,2026-07-21 11:17:17.414942+00,0.0.0-dev
celesteela,797,celesteela,celesteela,PokéAPI,https://pokeapi.co/api/v2/pokemon/celesteela,797,2026-07-21 11:17:17.414942+00,0.0.0-dev
kartana,798,kartana,kartana,PokéAPI,https://pokeapi.co/api/v2/pokemon/kartana,798,2026-07-21 11:17:17.414942+00,0.0.0-dev
guzzlord,799,guzzlord,guzzlord,PokéAPI,https://pokeapi.co/api/v2/pokemon/guzzlord,799,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma,800,necrozma,necrozma,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma,800,2026-07-21 11:17:17.414942+00,0.0.0-dev
magearna,801,magearna,magearna,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna,801,2026-07-21 11:17:17.414942+00,0.0.0-dev
marshadow,802,marshadow,marshadow,PokéAPI,https://pokeapi.co/api/v2/pokemon/marshadow,802,2026-07-21 11:17:17.414942+00,0.0.0-dev
poipole,803,poipole,poipole,PokéAPI,https://pokeapi.co/api/v2/pokemon/poipole,803,2026-07-21 11:17:17.414942+00,0.0.0-dev
naganadel,804,naganadel,naganadel,PokéAPI,https://pokeapi.co/api/v2/pokemon/naganadel,804,2026-07-21 11:17:17.414942+00,0.0.0-dev
stakataka,805,stakataka,stakataka,PokéAPI,https://pokeapi.co/api/v2/pokemon/stakataka,805,2026-07-21 11:17:17.414942+00,0.0.0-dev
blacephalon,806,blacephalon,blacephalon,PokéAPI,https://pokeapi.co/api/v2/pokemon/blacephalon,806,2026-07-21 11:17:17.414942+00,0.0.0-dev
zeraora,807,zeraora,zeraora,PokéAPI,https://pokeapi.co/api/v2/pokemon/zeraora,807,2026-07-21 11:17:17.414942+00,0.0.0-dev
meltan,808,meltan,meltan,PokéAPI,https://pokeapi.co/api/v2/pokemon/meltan,808,2026-07-21 11:17:17.414942+00,0.0.0-dev
melmetal,809,melmetal,melmetal,PokéAPI,https://pokeapi.co/api/v2/pokemon/melmetal,809,2026-07-21 11:17:17.414942+00,0.0.0-dev
grookey,810,grookey,grookey,PokéAPI,https://pokeapi.co/api/v2/pokemon/grookey,810,2026-07-21 11:17:17.414942+00,0.0.0-dev
thwackey,811,thwackey,thwackey,PokéAPI,https://pokeapi.co/api/v2/pokemon/thwackey,811,2026-07-21 11:17:17.414942+00,0.0.0-dev
rillaboom,812,rillaboom,rillaboom,PokéAPI,https://pokeapi.co/api/v2/pokemon/rillaboom,812,2026-07-21 11:17:17.414942+00,0.0.0-dev
scorbunny,813,scorbunny,scorbunny,PokéAPI,https://pokeapi.co/api/v2/pokemon/scorbunny,813,2026-07-21 11:17:17.414942+00,0.0.0-dev
raboot,814,raboot,raboot,PokéAPI,https://pokeapi.co/api/v2/pokemon/raboot,814,2026-07-21 11:17:17.414942+00,0.0.0-dev
cinderace,815,cinderace,cinderace,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinderace,815,2026-07-21 11:17:17.414942+00,0.0.0-dev
sobble,816,sobble,sobble,PokéAPI,https://pokeapi.co/api/v2/pokemon/sobble,816,2026-07-21 11:17:17.414942+00,0.0.0-dev
drizzile,817,drizzile,drizzile,PokéAPI,https://pokeapi.co/api/v2/pokemon/drizzile,817,2026-07-21 11:17:17.414942+00,0.0.0-dev
inteleon,818,inteleon,inteleon,PokéAPI,https://pokeapi.co/api/v2/pokemon/inteleon,818,2026-07-21 11:17:17.414942+00,0.0.0-dev
skwovet,819,skwovet,skwovet,PokéAPI,https://pokeapi.co/api/v2/pokemon/skwovet,819,2026-07-21 11:17:17.414942+00,0.0.0-dev
greedent,820,greedent,greedent,PokéAPI,https://pokeapi.co/api/v2/pokemon/greedent,820,2026-07-21 11:17:17.414942+00,0.0.0-dev
rookidee,821,rookidee,rookidee,PokéAPI,https://pokeapi.co/api/v2/pokemon/rookidee,821,2026-07-21 11:17:17.414942+00,0.0.0-dev
corvisquire,822,corvisquire,corvisquire,PokéAPI,https://pokeapi.co/api/v2/pokemon/corvisquire,822,2026-07-21 11:17:17.414942+00,0.0.0-dev
corviknight,823,corviknight,corviknight,PokéAPI,https://pokeapi.co/api/v2/pokemon/corviknight,823,2026-07-21 11:17:17.414942+00,0.0.0-dev
blipbug,824,blipbug,blipbug,PokéAPI,https://pokeapi.co/api/v2/pokemon/blipbug,824,2026-07-21 11:17:17.414942+00,0.0.0-dev
dottler,825,dottler,dottler,PokéAPI,https://pokeapi.co/api/v2/pokemon/dottler,825,2026-07-21 11:17:17.414942+00,0.0.0-dev
orbeetle,826,orbeetle,orbeetle,PokéAPI,https://pokeapi.co/api/v2/pokemon/orbeetle,826,2026-07-21 11:17:17.414942+00,0.0.0-dev
nickit,827,nickit,nickit,PokéAPI,https://pokeapi.co/api/v2/pokemon/nickit,827,2026-07-21 11:17:17.414942+00,0.0.0-dev
thievul,828,thievul,thievul,PokéAPI,https://pokeapi.co/api/v2/pokemon/thievul,828,2026-07-21 11:17:17.414942+00,0.0.0-dev
gossifleur,829,gossifleur,gossifleur,PokéAPI,https://pokeapi.co/api/v2/pokemon/gossifleur,829,2026-07-21 11:17:17.414942+00,0.0.0-dev
eldegoss,830,eldegoss,eldegoss,PokéAPI,https://pokeapi.co/api/v2/pokemon/eldegoss,830,2026-07-21 11:17:17.414942+00,0.0.0-dev
wooloo,831,wooloo,wooloo,PokéAPI,https://pokeapi.co/api/v2/pokemon/wooloo,831,2026-07-21 11:17:17.414942+00,0.0.0-dev
dubwool,832,dubwool,dubwool,PokéAPI,https://pokeapi.co/api/v2/pokemon/dubwool,832,2026-07-21 11:17:17.414942+00,0.0.0-dev
chewtle,833,chewtle,chewtle,PokéAPI,https://pokeapi.co/api/v2/pokemon/chewtle,833,2026-07-21 11:17:17.414942+00,0.0.0-dev
drednaw,834,drednaw,drednaw,PokéAPI,https://pokeapi.co/api/v2/pokemon/drednaw,834,2026-07-21 11:17:17.414942+00,0.0.0-dev
yamper,835,yamper,yamper,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamper,835,2026-07-21 11:17:17.414942+00,0.0.0-dev
boltund,836,boltund,boltund,PokéAPI,https://pokeapi.co/api/v2/pokemon/boltund,836,2026-07-21 11:17:17.414942+00,0.0.0-dev
rolycoly,837,rolycoly,rolycoly,PokéAPI,https://pokeapi.co/api/v2/pokemon/rolycoly,837,2026-07-21 11:17:17.414942+00,0.0.0-dev
carkol,838,carkol,carkol,PokéAPI,https://pokeapi.co/api/v2/pokemon/carkol,838,2026-07-21 11:17:17.414942+00,0.0.0-dev
coalossal,839,coalossal,coalossal,PokéAPI,https://pokeapi.co/api/v2/pokemon/coalossal,839,2026-07-21 11:17:17.414942+00,0.0.0-dev
applin,840,applin,applin,PokéAPI,https://pokeapi.co/api/v2/pokemon/applin,840,2026-07-21 11:17:17.414942+00,0.0.0-dev
flapple,841,flapple,flapple,PokéAPI,https://pokeapi.co/api/v2/pokemon/flapple,841,2026-07-21 11:17:17.414942+00,0.0.0-dev
appletun,842,appletun,appletun,PokéAPI,https://pokeapi.co/api/v2/pokemon/appletun,842,2026-07-21 11:17:17.414942+00,0.0.0-dev
silicobra,843,silicobra,silicobra,PokéAPI,https://pokeapi.co/api/v2/pokemon/silicobra,843,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandaconda,844,sandaconda,sandaconda,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandaconda,844,2026-07-21 11:17:17.414942+00,0.0.0-dev
cramorant,845,cramorant,cramorant,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant,845,2026-07-21 11:17:17.414942+00,0.0.0-dev
arrokuda,846,arrokuda,arrokuda,PokéAPI,https://pokeapi.co/api/v2/pokemon/arrokuda,846,2026-07-21 11:17:17.414942+00,0.0.0-dev
barraskewda,847,barraskewda,barraskewda,PokéAPI,https://pokeapi.co/api/v2/pokemon/barraskewda,847,2026-07-21 11:17:17.414942+00,0.0.0-dev
toxel,848,toxel,toxel,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxel,848,2026-07-21 11:17:17.414942+00,0.0.0-dev
toxtricity-amped,849,toxtricity,toxtricity-amped,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-amped,849,2026-07-21 11:17:17.414942+00,0.0.0-dev
sizzlipede,850,sizzlipede,sizzlipede,PokéAPI,https://pokeapi.co/api/v2/pokemon/sizzlipede,850,2026-07-21 11:17:17.414942+00,0.0.0-dev
centiskorch,851,centiskorch,centiskorch,PokéAPI,https://pokeapi.co/api/v2/pokemon/centiskorch,851,2026-07-21 11:17:17.414942+00,0.0.0-dev
clobbopus,852,clobbopus,clobbopus,PokéAPI,https://pokeapi.co/api/v2/pokemon/clobbopus,852,2026-07-21 11:17:17.414942+00,0.0.0-dev
grapploct,853,grapploct,grapploct,PokéAPI,https://pokeapi.co/api/v2/pokemon/grapploct,853,2026-07-21 11:17:17.414942+00,0.0.0-dev
sinistea,854,sinistea,sinistea,PokéAPI,https://pokeapi.co/api/v2/pokemon/sinistea,854,2026-07-21 11:17:17.414942+00,0.0.0-dev
polteageist,855,polteageist,polteageist,PokéAPI,https://pokeapi.co/api/v2/pokemon/polteageist,855,2026-07-21 11:17:17.414942+00,0.0.0-dev
hatenna,856,hatenna,hatenna,PokéAPI,https://pokeapi.co/api/v2/pokemon/hatenna,856,2026-07-21 11:17:17.414942+00,0.0.0-dev
hattrem,857,hattrem,hattrem,PokéAPI,https://pokeapi.co/api/v2/pokemon/hattrem,857,2026-07-21 11:17:17.414942+00,0.0.0-dev
hatterene,858,hatterene,hatterene,PokéAPI,https://pokeapi.co/api/v2/pokemon/hatterene,858,2026-07-21 11:17:17.414942+00,0.0.0-dev
impidimp,859,impidimp,impidimp,PokéAPI,https://pokeapi.co/api/v2/pokemon/impidimp,859,2026-07-21 11:17:17.414942+00,0.0.0-dev
morgrem,860,morgrem,morgrem,PokéAPI,https://pokeapi.co/api/v2/pokemon/morgrem,860,2026-07-21 11:17:17.414942+00,0.0.0-dev
grimmsnarl,861,grimmsnarl,grimmsnarl,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimmsnarl,861,2026-07-21 11:17:17.414942+00,0.0.0-dev
obstagoon,862,obstagoon,obstagoon,PokéAPI,https://pokeapi.co/api/v2/pokemon/obstagoon,862,2026-07-21 11:17:17.414942+00,0.0.0-dev
perrserker,863,perrserker,perrserker,PokéAPI,https://pokeapi.co/api/v2/pokemon/perrserker,863,2026-07-21 11:17:17.414942+00,0.0.0-dev
cursola,864,cursola,cursola,PokéAPI,https://pokeapi.co/api/v2/pokemon/cursola,864,2026-07-21 11:17:17.414942+00,0.0.0-dev
sirfetchd,865,sirfetchd,sirfetchd,PokéAPI,https://pokeapi.co/api/v2/pokemon/sirfetchd,865,2026-07-21 11:17:17.414942+00,0.0.0-dev
mr-rime,866,mr-rime,mr-rime,PokéAPI,https://pokeapi.co/api/v2/pokemon/mr-rime,866,2026-07-21 11:17:17.414942+00,0.0.0-dev
runerigus,867,runerigus,runerigus,PokéAPI,https://pokeapi.co/api/v2/pokemon/runerigus,867,2026-07-21 11:17:17.414942+00,0.0.0-dev
milcery,868,milcery,milcery,PokéAPI,https://pokeapi.co/api/v2/pokemon/milcery,868,2026-07-21 11:17:17.414942+00,0.0.0-dev
alcremie,869,alcremie,alcremie,PokéAPI,https://pokeapi.co/api/v2/pokemon/alcremie,869,2026-07-21 11:17:17.414942+00,0.0.0-dev
falinks,870,falinks,falinks,PokéAPI,https://pokeapi.co/api/v2/pokemon/falinks,870,2026-07-21 11:17:17.414942+00,0.0.0-dev
pincurchin,871,pincurchin,pincurchin,PokéAPI,https://pokeapi.co/api/v2/pokemon/pincurchin,871,2026-07-21 11:17:17.414942+00,0.0.0-dev
snom,872,snom,snom,PokéAPI,https://pokeapi.co/api/v2/pokemon/snom,872,2026-07-21 11:17:17.414942+00,0.0.0-dev
frosmoth,873,frosmoth,frosmoth,PokéAPI,https://pokeapi.co/api/v2/pokemon/frosmoth,873,2026-07-21 11:17:17.414942+00,0.0.0-dev
stonjourner,874,stonjourner,stonjourner,PokéAPI,https://pokeapi.co/api/v2/pokemon/stonjourner,874,2026-07-21 11:17:17.414942+00,0.0.0-dev
eiscue-ice,875,eiscue,eiscue-ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/eiscue-ice,875,2026-07-21 11:17:17.414942+00,0.0.0-dev
indeedee-male,876,indeedee,indeedee-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/indeedee-male,876,2026-07-21 11:17:17.414942+00,0.0.0-dev
morpeko-full-belly,877,morpeko,morpeko-full-belly,PokéAPI,https://pokeapi.co/api/v2/pokemon/morpeko-full-belly,877,2026-07-21 11:17:17.414942+00,0.0.0-dev
cufant,878,cufant,cufant,PokéAPI,https://pokeapi.co/api/v2/pokemon/cufant,878,2026-07-21 11:17:17.414942+00,0.0.0-dev
copperajah,879,copperajah,copperajah,PokéAPI,https://pokeapi.co/api/v2/pokemon/copperajah,879,2026-07-21 11:17:17.414942+00,0.0.0-dev
dracozolt,880,dracozolt,dracozolt,PokéAPI,https://pokeapi.co/api/v2/pokemon/dracozolt,880,2026-07-21 11:17:17.414942+00,0.0.0-dev
arctozolt,881,arctozolt,arctozolt,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctozolt,881,2026-07-21 11:17:17.414942+00,0.0.0-dev
dracovish,882,dracovish,dracovish,PokéAPI,https://pokeapi.co/api/v2/pokemon/dracovish,882,2026-07-21 11:17:17.414942+00,0.0.0-dev
arctovish,883,arctovish,arctovish,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctovish,883,2026-07-21 11:17:17.414942+00,0.0.0-dev
duraludon,884,duraludon,duraludon,PokéAPI,https://pokeapi.co/api/v2/pokemon/duraludon,884,2026-07-21 11:17:17.414942+00,0.0.0-dev
dreepy,885,dreepy,dreepy,PokéAPI,https://pokeapi.co/api/v2/pokemon/dreepy,885,2026-07-21 11:17:17.414942+00,0.0.0-dev
drakloak,886,drakloak,drakloak,PokéAPI,https://pokeapi.co/api/v2/pokemon/drakloak,886,2026-07-21 11:17:17.414942+00,0.0.0-dev
dragapult,887,dragapult,dragapult,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragapult,887,2026-07-21 11:17:17.414942+00,0.0.0-dev
zacian,888,zacian,zacian,PokéAPI,https://pokeapi.co/api/v2/pokemon/zacian,888,2026-07-21 11:17:17.414942+00,0.0.0-dev
zamazenta,889,zamazenta,zamazenta,PokéAPI,https://pokeapi.co/api/v2/pokemon/zamazenta,889,2026-07-21 11:17:17.414942+00,0.0.0-dev
eternatus,890,eternatus,eternatus,PokéAPI,https://pokeapi.co/api/v2/pokemon/eternatus,890,2026-07-21 11:17:17.414942+00,0.0.0-dev
kubfu,891,kubfu,kubfu,PokéAPI,https://pokeapi.co/api/v2/pokemon/kubfu,891,2026-07-21 11:17:17.414942+00,0.0.0-dev
urshifu-single-strike,892,urshifu,urshifu-single-strike,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-single-strike,892,2026-07-21 11:17:17.414942+00,0.0.0-dev
zarude,893,zarude,zarude,PokéAPI,https://pokeapi.co/api/v2/pokemon/zarude,893,2026-07-21 11:17:17.414942+00,0.0.0-dev
regieleki,894,regieleki,regieleki,PokéAPI,https://pokeapi.co/api/v2/pokemon/regieleki,894,2026-07-21 11:17:17.414942+00,0.0.0-dev
regidrago,895,regidrago,regidrago,PokéAPI,https://pokeapi.co/api/v2/pokemon/regidrago,895,2026-07-21 11:17:17.414942+00,0.0.0-dev
glastrier,896,glastrier,glastrier,PokéAPI,https://pokeapi.co/api/v2/pokemon/glastrier,896,2026-07-21 11:17:17.414942+00,0.0.0-dev
spectrier,897,spectrier,spectrier,PokéAPI,https://pokeapi.co/api/v2/pokemon/spectrier,897,2026-07-21 11:17:17.414942+00,0.0.0-dev
calyrex,898,calyrex,calyrex,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex,898,2026-07-21 11:17:17.414942+00,0.0.0-dev
